order_id,customer_id,order_date,ship_date,ship_mode,total_amount,status
CA-2015-127327,PW-19030,02-03-2015,02-07-2015,Standard Class,90.882,Delivered
CA-2017-117114,CY-12745,10/31/2017,11-05-2017,Standard Class,508.768,Delivered
CA-2015-137302,BW-11110,4/26/2015,05-01-2015,Standard Class,63.936,Delivered
CA-2016-112382,MB-18085,05-09-2016,5/13/2016,Standard Class,19.136,Delivered
CA-2015-128958,CR-12820,1/24/2015,1/28/2015,Standard Class,13.12,Delivered
CA-2015-106257,EB-14110,4/13/2015,4/17/2015,Second Class,241.568,Delivered
CA-2015-149083,SH-19975,9/25/2015,9/30/2015,Standard Class,307.136,Delivered
US-2014-137869,CV-12295,3/28/2014,04-02-2014,Standard Class,6.12,Delivered
CA-2016-116603,AT-10735,7/17/2016,7/22/2016,Standard Class,45.96,Delivered
CA-2014-158470,AG-10390,4/19/2014,4/23/2014,Second Class,58.05,Delivered
US-2017-123834,GM-14500,7/21/2017,7/25/2017,Standard Class,124.404,Delivered
CA-2015-125976,JK-15205,9/27/2015,10-02-2015,Standard Class,154.9,Delivered
CA-2016-128706,DW-13540,2/27/2016,03-02-2016,Standard Class,16.192,Delivered
CA-2016-104311,AS-10090,05-02-2016,05-06-2016,Standard Class,18.936,Delivered
CA-2014-169649,TS-21205,12-09-2014,12/15/2014,Standard Class,8.448,Delivered
CA-2015-144890,SM-20320,12/25/2015,12/29/2015,Standard Class,9.96,Delivered
CA-2017-135587,BH-11710,12-07-2017,12-12-2017,Standard Class,320.64,Delivered
CA-2014-103429,LW-16825,5/30/2014,06-01-2014,First Class,25.584,Delivered
CA-2017-152261,JA-15970,03-02-2017,03-06-2017,Standard Class,18.528,Delivered
CA-2015-142993,KA-16525,10-12-2015,10/17/2015,Standard Class,17.9,Delivered
CA-2015-143364,TG-21310,7/14/2015,7/19/2015,Second Class,272.736,Delivered
CA-2014-100972,DB-13360,11/19/2014,11/24/2014,Second Class,166.44,Delivered
CA-2016-136994,LS-17245,5/27/2016,06-02-2016,Standard Class,13.38,Delivered
US-2017-166233,MO-17950,07-03-2017,07-09-2017,Standard Class,24,Delivered
CA-2017-122112,CA-11965,9/25/2017,9/29/2017,Standard Class,24.448,Delivered
CA-2016-101672,DB-12910,10-03-2016,10-07-2016,Standard Class,6.16,Delivered
CA-2017-168403,DK-12835,09-09-2017,9/15/2017,Standard Class,31.104,Delivered
CA-2015-148705,EB-14170,03-12-2015,3/18/2015,Standard Class,5.04,Delivered
CA-2016-160241,DR-12940,11/29/2016,12-04-2016,Second Class,242.176,Delivered
CA-2016-155747,JS-15685,6/14/2016,6/21/2016,Standard Class,337.176,Delivered
CA-2017-118017,LC-16870,12-03-2017,12-06-2017,Second Class,13.344,Delivered
CA-2016-113117,JP-15520,8/16/2016,8/22/2016,Standard Class,32.4,Delivered
CA-2016-148684,TS-21655,12/25/2016,12/29/2016,Standard Class,19.89,Delivered
CA-2017-125367,NM-18445,7/23/2017,7/30/2017,Standard Class,13.92,Delivered
CA-2017-124744,EH-14125,6/21/2017,6/25/2017,Standard Class,82.4,Delivered
CA-2017-128363,DC-12850,8/13/2017,8/18/2017,Standard Class,272.048,Delivered
CA-2015-126669,DO-13645,11-07-2015,11/13/2015,Standard Class,76.64,Delivered
US-2015-118766,LS-16975,10/15/2015,10/22/2015,Standard Class,4.464,Delivered
CA-2016-112585,RW-19630,7/30/2016,08-02-2016,First Class,715.64,Delivered
CA-2016-149762,RD-19720,12-03-2016,12-07-2016,Standard Class,268.704,Delivered
CA-2016-167605,RB-19570,4/28/2016,4/30/2016,Second Class,30.344,Delivered
US-2017-105697,JE-15715,8/25/2017,8/27/2017,First Class,25.696,Delivered
CA-2017-165323,SR-20740,6/17/2017,6/21/2017,Standard Class,3404.5,Delivered
CA-2015-110891,PO-19195,11/20/2015,11/24/2015,Standard Class,344.372,Delivered
CA-2017-100783,JK-16120,09-04-2017,09-08-2017,Second Class,30.384,Delivered
CA-2015-152513,JP-16135,07-04-2015,07-08-2015,Second Class,22.848,Delivered
CA-2017-139822,Dp-13240,9/15/2017,9/21/2017,Standard Class,38.62,Delivered
CA-2017-107713,JB-16000,3/13/2017,3/17/2017,Standard Class,174.3,Delivered
CA-2017-134096,PP-18955,9/24/2017,9/29/2017,Standard Class,383.96,Delivered
CA-2016-125843,RF-19840,8/13/2016,8/16/2016,First Class,22.32,Delivered
CA-2017-120404,KH-16330,11/20/2017,11/24/2017,Second Class,2.97,Delivered
CA-2017-167549,EM-14200,7/25/2017,7/27/2017,First Class,298.116,Delivered
CA-2016-120082,DK-12835,3/25/2016,3/27/2016,Second Class,59.52,Delivered
US-2016-168095,MC-17425,7/15/2016,7/20/2016,Standard Class,230.28,Delivered
CA-2017-166093,RW-19540,8/17/2017,8/24/2017,Standard Class,23.36,Delivered
CA-2016-146325,DS-13180,12/14/2016,12/17/2016,First Class,81.424,Delivered
CA-2017-134194,GA-14725,12/25/2017,01-01-2018,Standard Class,39.582,Delivered
CA-2014-131009,SC-20380,03-01-2014,03-05-2014,Standard Class,18.84,Delivered
CA-2015-145814,KD-16345,11/19/2015,11/24/2015,Standard Class,5.984,Delivered
CA-2014-138359,KH-16330,04-01-2014,04-06-2014,Standard Class,66.96,Delivered
CA-2017-131807,GG-14650,10-05-2017,10-10-2017,Standard Class,435.168,Delivered
CA-2017-104864,JS-15685,11/18/2017,11/23/2017,Second Class,81.36,Delivered
CA-2015-138219,BP-11095,3/23/2015,3/30/2015,Standard Class,33.36,Delivered
CA-2016-157707,CC-12610,10-10-2016,10-12-2016,First Class,90.882,Delivered
US-2015-126753,SP-20860,8/16/2015,8/20/2015,Standard Class,519.792,Delivered
CA-2014-166051,JK-15625,5/31/2014,06-05-2014,Standard Class,659.97,Delivered
CA-2015-113040,CC-12100,8/27/2015,8/31/2015,Standard Class,5.104,Delivered
CA-2014-103800,DP-13000,01-03-2014,01-07-2014,Standard Class,16.448,Delivered
CA-2014-113383,SF-20065,09-10-2014,9/13/2014,First Class,81.92,Delivered
CA-2017-152499,EH-13765,1/22/2017,1/25/2017,Second Class,15.12,Delivered
CA-2016-151498,DN-13690,4/21/2016,4/24/2016,First Class,8.32,Delivered
CA-2016-137939,PJ-19015,7/20/2016,7/23/2016,Second Class,89.95,Delivered
US-2016-117793,MA-17560,8/23/2016,8/29/2016,Standard Class,25.2,Delivered
CA-2016-133872,VM-21835,6/14/2016,6/17/2016,First Class,39.936,Delivered
US-2015-165743,MM-18055,11/20/2015,11/23/2015,Second Class,4.896,Delivered
US-2017-105998,CR-12580,11-03-2017,11-05-2017,First Class,199.75,Delivered
US-2014-148194,BS-11365,05-04-2014,05-07-2014,First Class,12.18,Delivered
US-2015-151407,RD-19585,11-08-2015,11-12-2015,Standard Class,263.96,Delivered
CA-2015-110870,KD-16270,12-12-2015,12/15/2015,First Class,299.94,Delivered
CA-2014-143210,AA-10645,12-01-2014,12-03-2014,First Class,271.9,Delivered
CA-2016-139808,MC-18100,10-07-2016,10-11-2016,Standard Class,93.36,Delivered
CA-2015-110863,AA-10645,11/17/2015,11/24/2015,Standard Class,541.24,Delivered
CA-2014-127859,QJ-19255,3/17/2014,3/20/2014,Second Class,126.624,Delivered
US-2015-136427,JM-16195,6/20/2015,6/23/2015,First Class,125.944,Delivered
CA-2017-120168,TB-21625,5/25/2017,5/25/2017,Same Day,663.92,Delivered
US-2014-131870,NF-18595,09-09-2014,09-11-2014,First Class,60.672,Delivered
CA-2017-114804,BF-11020,10/17/2017,10/19/2017,Second Class,52.792,Delivered
CA-2017-167227,NP-18670,11-02-2017,11-05-2017,First Class,83.9,Delivered
CA-2014-129189,HM-14860,7/21/2014,7/25/2014,Standard Class,4.992,Delivered
CA-2015-132465,DM-13525,09-11-2015,9/15/2015,Second Class,210.68,Delivered
CA-2016-166373,JF-15565,10/21/2016,10/25/2016,Standard Class,106.08,Delivered
CA-2016-158806,NM-18520,01-07-2016,01-11-2016,Standard Class,23.076,Delivered
CA-2015-119690,MV-17485,6/25/2015,6/28/2015,First Class,47.952,Delivered
CA-2015-153738,AG-10270,9/20/2015,9/22/2015,First Class,37.68,Delivered
CA-2017-169012,BF-11275,07-10-2017,7/14/2017,Standard Class,41.91,Delivered
CA-2017-109393,JC-15775,6/30/2017,07-02-2017,Second Class,435.999,Delivered
CA-2017-121489,CM-11815,8/21/2017,8/25/2017,Second Class,388.704,Delivered
US-2017-133081,PV-18985,03-11-2017,3/15/2017,Standard Class,63.88,Delivered
CA-2017-165008,DO-13645,9/15/2017,9/17/2017,Second Class,295.056,Delivered
CA-2016-145611,HA-14905,9/20/2016,9/24/2016,Standard Class,393.25,Delivered
CA-2016-113600,SH-20395,12/15/2016,12/17/2016,Second Class,2.214,Delivered
CA-2017-130834,JM-16195,11-03-2017,11-06-2017,Second Class,16.272,Delivered
CA-2016-168543,DK-13225,07-03-2016,07-07-2016,Standard Class,706.86,Delivered
CA-2014-144974,CM-12715,9/26/2014,9/30/2014,Standard Class,5.97,Delivered
CA-2014-109904,BF-10975,7/14/2014,7/17/2014,Second Class,17.94,Delivered
CA-2017-152205,SF-20965,9/28/2017,10-05-2017,Standard Class,2.655,Delivered
CA-2015-121188,CB-12025,8/28/2015,09-04-2015,Standard Class,892.35,Delivered
CA-2015-156013,TC-20980,9/20/2015,9/26/2015,Standard Class,61.4,Delivered
CA-2016-132997,LW-17215,11-07-2016,11-09-2016,First Class,263.96,Delivered
US-2015-160563,NS-18640,10/20/2015,10/24/2015,Standard Class,239.97,Delivered
CA-2017-151750,JM-15250,01-01-2017,01-05-2017,Standard Class,454.56,Delivered
CA-2015-106187,RF-19345,6/23/2015,6/29/2015,Standard Class,27.42,Delivered
US-2016-164945,CA-12055,11/22/2016,11/27/2016,Standard Class,134.272,Delivered
CA-2015-150714,KH-16690,10/26/2015,11-01-2015,Standard Class,146.544,Delivered
CA-2016-105753,LC-16960,10/20/2016,10/26/2016,Standard Class,61.1,Delivered
CA-2017-120894,JL-15130,4/28/2017,05-02-2017,Standard Class,28.08,Delivered
CA-2016-106621,DM-12955,9/29/2016,10-01-2016,Second Class,10.496,Delivered
CA-2015-107020,MV-18190,07-10-2015,7/14/2015,Standard Class,39.92,Delivered
US-2015-117492,NS-18640,08-07-2015,08-09-2015,First Class,77.58,Delivered
CA-2014-101392,AS-10630,12-07-2014,12/13/2014,Standard Class,269.36,Delivered
CA-2015-127502,MT-17815,12-10-2015,12/14/2015,Standard Class,5.76,Delivered
CA-2017-143658,SR-20425,11-08-2017,11/13/2017,Second Class,109.9,Delivered
CA-2017-133046,DK-13375,7/27/2017,08-01-2017,Second Class,23.88,Delivered
CA-2017-122798,SV-20935,12/28/2017,01-01-2018,Standard Class,118.25,Delivered
CA-2016-169663,RH-19510,03-10-2016,3/13/2016,First Class,26.85,Delivered
CA-2015-149846,SB-20185,5/22/2015,5/26/2015,Standard Class,8.26,Delivered
CA-2017-159149,CR-12820,2/17/2017,2/19/2017,First Class,89.0664,Delivered
US-2017-167570,EG-13900,12-08-2017,12/15/2017,Standard Class,215.544,Delivered
CA-2017-160122,RD-19930,11/18/2017,11/23/2017,Standard Class,55.584,Delivered
CA-2016-130393,JM-15865,12-01-2016,12-03-2016,Second Class,248.43,Delivered
CA-2017-144820,LW-16825,10-03-2017,10-07-2017,Second Class,20.64,Delivered
CA-2017-101014,RW-19540,8/29/2017,09-04-2017,Standard Class,148.02,Delivered
CA-2017-105543,BG-11695,11/24/2017,11/24/2017,Same Day,33.29,Delivered
US-2017-113201,TT-21220,6/30/2017,07-05-2017,Standard Class,204.95,Delivered
US-2017-106551,EB-13930,7/22/2017,7/27/2017,Standard Class,526.344,Delivered
CA-2016-116722,LP-17080,11-11-2016,11/16/2016,Standard Class,41.96,Delivered
CA-2014-138128,FP-14320,12-09-2014,12/15/2014,Standard Class,30.672,Delivered
US-2017-150070,JA-15970,09-07-2017,09-12-2017,Standard Class,161.568,Delivered
CA-2015-137064,TS-21655,02-06-2015,2/13/2015,Standard Class,2.934,Delivered
CA-2017-157350,DP-13000,8/26/2017,09-01-2017,Standard Class,64.96,Delivered
CA-2014-127866,JD-15895,7/20/2014,7/23/2014,First Class,41.94,Delivered
CA-2015-131352,GH-14485,10-08-2015,10/13/2015,Standard Class,72.78,Delivered
CA-2015-121776,RD-19585,2/16/2015,2/21/2015,Standard Class,36.84,Delivered
CA-2016-118073,CS-12490,08-12-2016,8/16/2016,Standard Class,562.2925,Delivered
CA-2014-103219,BF-11215,11-09-2014,11/13/2014,Standard Class,56.52,Delivered
CA-2016-102561,NK-18490,7/18/2016,7/22/2016,Standard Class,11.264,Delivered
CA-2016-100993,AZ-10750,02-05-2016,02-10-2016,Standard Class,14.73,Delivered
US-2014-112949,Co-12640,6/20/2014,6/27/2014,Standard Class,471.9,Delivered
US-2017-146822,AG-10675,06-09-2017,6/14/2017,Standard Class,49.12,Delivered
US-2016-131058,EM-14140,12/27/2016,12/31/2016,Standard Class,20.16,Delivered
CA-2014-167997,CA-11965,1/26/2014,1/29/2014,First Class,10.68,Delivered
CA-2017-140151,RB-19360,3/23/2017,3/25/2017,First Class,32.48,Delivered
US-2017-143770,RD-19720,3/20/2017,3/24/2017,Standard Class,238,Delivered
CA-2016-131296,MS-17830,10-04-2016,10-09-2016,Standard Class,239.372,Delivered
CA-2016-103464,PG-18820,11/18/2016,11/22/2016,Standard Class,595,Delivered
CA-2017-136238,KB-16240,12/26/2017,01-01-2018,Standard Class,16.032,Delivered
CA-2016-120803,RB-19465,03-09-2016,3/13/2016,Standard Class,199.75,Delivered
CA-2016-134138,JD-15790,2/16/2016,2/20/2016,Standard Class,227.96,Delivered
CA-2015-120915,JJ-15445,9/28/2015,10-03-2015,Second Class,293.52,Delivered
CA-2015-168207,LT-17110,11-02-2015,11-06-2015,Standard Class,96.96,Delivered
CA-2016-144148,AH-10690,7/31/2016,08-05-2016,Standard Class,863.128,Delivered
CA-2017-107174,AB-10060,11-06-2017,11/13/2017,Standard Class,2036.86,Delivered
CA-2016-146150,FM-14380,2/14/2016,2/19/2016,Standard Class,264.18,Delivered
CA-2014-114125,GH-14410,07-09-2014,7/13/2014,Standard Class,2.88,Delivered
CA-2016-114944,HE-14800,1/30/2016,02-04-2016,Standard Class,156.512,Delivered
CA-2016-135965,SZ-20035,9/22/2016,9/25/2016,First Class,128.34,Delivered
CA-2017-149699,CM-12115,12/22/2017,12/24/2017,First Class,474.95,Delivered
CA-2016-166429,TG-21310,09-02-2016,09-08-2016,Standard Class,999.98,Delivered
CA-2015-112767,DK-12985,08-02-2015,08-06-2015,Standard Class,277.5,Delivered
CA-2015-119879,SS-20410,11/21/2015,11/25/2015,Standard Class,1252.704,Delivered
CA-2017-155642,BM-11575,5/18/2017,5/22/2017,Standard Class,22.608,Delivered
US-2017-101721,MY-17380,7/23/2017,7/27/2017,Standard Class,63.312,Delivered
CA-2015-136728,AG-10900,9/13/2015,9/17/2015,Second Class,7.824,Delivered
CA-2016-127194,BW-11110,12-10-2016,12/16/2016,Standard Class,62.82,Delivered
CA-2015-140375,SG-20470,10-02-2015,10-05-2015,Second Class,19.44,Delivered
US-2017-155866,CC-12370,11/17/2017,11/21/2017,Standard Class,38.88,Delivered
CA-2015-141327,LR-16915,11/30/2015,12-03-2015,First Class,6.048,Delivered
CA-2015-136700,DB-13120,12-06-2015,12-11-2015,Second Class,8.96,Delivered
CA-2017-102736,LP-17095,09-05-2017,09-09-2017,Standard Class,89.568,Delivered
CA-2017-125269,AF-10870,4/24/2017,4/30/2017,Standard Class,10.43,Delivered
CA-2015-114811,KD-16495,11-08-2015,11-08-2015,Same Day,67.15,Delivered
CA-2015-122266,SA-20830,4/26/2015,4/30/2015,Standard Class,191.5155,Delivered
CA-2015-141565,BG-11035,9/20/2015,9/24/2015,Standard Class,1369.764,Delivered
CA-2017-128769,DM-12955,09-07-2017,09-12-2017,Standard Class,81.568,Delivered
CA-2016-116337,MC-17845,11-07-2016,11-12-2016,Standard Class,44.46,Delivered
CA-2015-120845,ML-17395,9/25/2015,10-02-2015,Standard Class,6.336,Delivered
CA-2014-120775,RD-19930,10-03-2014,10-07-2014,Standard Class,4.344,Delivered
CA-2014-152905,AB-10015,2/18/2014,2/24/2014,Standard Class,12.624,Delivered
CA-2016-104633,EA-14035,06-12-2016,6/16/2016,Standard Class,185.88,Delivered
CA-2017-104136,SF-20065,11-01-2017,11-04-2017,Second Class,189.7,Delivered
CA-2016-123050,BC-11125,04-04-2016,04-08-2016,Second Class,82.64,Delivered
CA-2016-162355,PF-19165,6/30/2016,07-02-2016,Second Class,35.97,Delivered
CA-2014-158225,SE-20110,9/22/2014,9/28/2014,Standard Class,169.45,Delivered
CA-2017-102204,CJ-12010,05-01-2017,05-06-2017,Standard Class,3.328,Delivered
CA-2017-103065,PT-19090,10/20/2017,10/20/2017,Same Day,4.768,Delivered
CA-2014-109855,LH-16900,09-01-2014,09-05-2014,Standard Class,23.744,Delivered
CA-2014-109897,BW-11200,08-12-2014,8/16/2014,Standard Class,806.336,Delivered
US-2014-143581,BS-11365,8/19/2014,8/23/2014,Standard Class,344.91,Delivered
CA-2015-129217,DP-13390,05-10-2015,05-10-2015,Same Day,70.97,Delivered
CA-2016-133816,CS-12400,05-10-2016,5/13/2016,Second Class,743.988,Delivered
CA-2015-140221,MS-17365,03-05-2015,03-09-2015,Second Class,11.212,Delivered
CA-2017-152310,DK-12895,08-12-2017,8/19/2017,Standard Class,299.99,Delivered
CA-2016-118101,SN-20560,6/26/2016,6/26/2016,Same Day,368.91,Delivered
CA-2016-100307,TC-21475,12/15/2016,12/19/2016,Standard Class,19.44,Delivered
CA-2015-138457,AM-10705,9/13/2015,9/17/2015,Standard Class,13.092,Delivered
CA-2014-131800,AJ-10960,12/30/2014,01-04-2015,Standard Class,122.94,Delivered
CA-2014-118304,KH-16360,4/29/2014,05-04-2014,Standard Class,19.98,Delivered
CA-2017-121790,LP-17095,1/30/2017,02-06-2017,Standard Class,69.375,Delivered
CA-2016-169670,JE-15715,12/25/2016,12/31/2016,Standard Class,2563.056,Delivered
CA-2016-139549,MY-18295,10/20/2016,10/25/2016,Standard Class,387.136,Delivered
CA-2015-104059,FC-14245,6/13/2015,6/15/2015,Second Class,3.424,Delivered
CA-2017-164112,ND-18460,6/30/2017,07-04-2017,Standard Class,1085.42,Delivered
CA-2015-143882,DB-13360,6/26/2015,6/30/2015,Standard Class,43.056,Delivered
US-2016-139262,LC-16960,2/21/2016,2/25/2016,Standard Class,3.762,Delivered
CA-2017-146192,BD-11725,4/22/2017,4/26/2017,Standard Class,675.06,Delivered
CA-2017-134810,MC-17605,05-09-2017,05-10-2017,First Class,65.232,Delivered
CA-2015-154284,SZ-20035,12/21/2015,12/26/2015,Second Class,600.53,Delivered
CA-2014-156244,DH-13675,08-12-2014,8/16/2014,Standard Class,31.104,Delivered
CA-2015-106362,LC-16885,12-11-2015,12/15/2015,Standard Class,10.332,Delivered
US-2017-168802,JO-15145,11-03-2017,11-07-2017,Standard Class,18.368,Delivered
US-2017-146906,MT-17815,3/13/2017,3/17/2017,Standard Class,299.9,Delivered
CA-2016-166380,EB-13750,5/30/2016,06-03-2016,Standard Class,26.55,Delivered
US-2015-158911,RS-19765,07-05-2015,07-11-2015,Standard Class,4.928,Delivered
US-2014-103338,RB-19435,03-11-2014,3/15/2014,Standard Class,7.98,Delivered
CA-2015-109169,OT-18730,4/20/2015,4/24/2015,Standard Class,180.96,Delivered
US-2017-167318,GZ-14545,7/26/2017,08-01-2017,Standard Class,1649.95,Delivered
US-2014-120313,NL-18310,10/31/2014,11-02-2014,Second Class,73.584,Delivered
CA-2017-135419,BG-11740,11-03-2017,11-09-2017,Standard Class,486.368,Delivered
CA-2016-128671,MT-18070,08-11-2016,8/16/2016,Standard Class,32.4,Delivered
CA-2016-149335,BC-11125,7/25/2016,7/25/2016,Same Day,37.17,Delivered
CA-2014-168312,GW-14605,03-01-2014,03-07-2014,Standard Class,137.352,Delivered
US-2017-105935,BD-11500,1/26/2017,1/31/2017,Standard Class,62.72,Delivered
CA-2014-161508,PV-18985,07-12-2014,7/16/2014,Standard Class,512.358,Delivered
CA-2017-130904,HM-14980,04-11-2017,4/16/2017,Standard Class,1.752,Delivered
CA-2017-133620,EM-14065,11/13/2017,11/18/2017,Standard Class,11.21,Delivered
CA-2015-142937,SF-20065,12-05-2015,12-06-2015,First Class,45.04,Delivered
US-2016-149790,SC-20380,9/26/2016,10-01-2016,Standard Class,15.624,Delivered
CA-2016-130778,ND-18370,11/19/2016,11/25/2016,Standard Class,8.74,Delivered
CA-2017-144456,FC-14245,09-08-2017,09-09-2017,First Class,61.68,Delivered
CA-2017-103478,KL-16555,7/21/2017,7/24/2017,Second Class,2.864,Delivered
CA-2017-118577,XP-21865,10-06-2017,10-11-2017,Standard Class,143.7,Delivered
CA-2017-113572,FP-14320,11-07-2017,11-11-2017,Standard Class,7.88,Delivered
CA-2016-153269,PS-18760,03-09-2016,03-12-2016,First Class,11.21,Delivered
CA-2017-161655,CW-11905,5/13/2017,5/18/2017,Second Class,299.52,Delivered
CA-2016-101469,KH-16360,07-02-2016,07-08-2016,Standard Class,7.7,Delivered
CA-2014-153087,TC-20980,12/27/2014,01-03-2015,Standard Class,23.92,Delivered
CA-2017-135076,YS-21880,4/13/2017,4/17/2017,Standard Class,436.704,Delivered
CA-2014-161634,CC-12220,11/14/2014,11/20/2014,Standard Class,32.4,Delivered
CA-2017-141481,ZD-21925,06-11-2017,6/14/2017,First Class,61.44,Delivered
CA-2016-132549,JK-15370,11/25/2016,11/30/2016,Standard Class,73.36,Delivered
US-2014-155544,GM-14440,3/21/2014,3/25/2014,Standard Class,59.2,Delivered
US-2015-115238,JW-15220,4/30/2015,05-04-2015,Standard Class,31.4,Delivered
CA-2017-132199,BO-11350,05-03-2017,05-08-2017,Standard Class,32.448,Delivered
CA-2016-163174,XP-21865,8/26/2016,8/30/2016,Standard Class,186.54,Delivered
CA-2014-110555,MM-18055,04-11-2014,4/18/2014,Standard Class,87.08,Delivered
CA-2017-147207,TS-21655,01-02-2017,01-04-2017,Second Class,31.744,Delivered
CA-2017-137631,JL-15235,4/28/2017,05-02-2017,Standard Class,751.984,Delivered
CA-2017-157273,SZ-20035,1/30/2017,02-02-2017,First Class,604.768,Delivered
CA-2014-109918,LR-17035,09-07-2014,09-12-2014,Second Class,27.36,Delivered
CA-2016-118745,SV-20365,06-11-2016,6/16/2016,Standard Class,902.712,Delivered
CA-2016-163972,MG-17890,10/17/2016,10/21/2016,Standard Class,120.666,Delivered
CA-2014-165393,NC-18415,12/27/2014,12/30/2014,First Class,4.984,Delivered
CA-2016-113726,SC-20680,11/24/2016,12-01-2016,Standard Class,82.26,Delivered
CA-2016-152940,RO-19780,11-10-2016,11/13/2016,First Class,29.74,Delivered
CA-2015-158701,JL-15175,01-05-2015,01-10-2015,Standard Class,87.36,Delivered
CA-2017-156272,PW-19030,3/21/2017,3/27/2017,Standard Class,64.384,Delivered
CA-2015-162964,MF-18250,11-12-2015,11/18/2015,Standard Class,64.784,Delivered
CA-2014-103527,CC-12220,09-09-2014,9/14/2014,Second Class,10.896,Delivered
CA-2016-134544,AC-10660,3/17/2016,3/19/2016,Second Class,84.784,Delivered
CA-2016-163048,MH-17440,02-08-2016,2/15/2016,Standard Class,241.5,Delivered
CA-2016-145135,CD-12790,11/26/2016,11/28/2016,First Class,59.97,Delivered
CA-2017-137582,CV-12805,09-04-2017,09-08-2017,Standard Class,11.808,Delivered
CA-2015-149601,TB-21625,5/28/2015,06-03-2015,Standard Class,16.24,Delivered
